,order_id,customer_id,product_name,brand,raw_weight,country,order_date,unit_price
1811,REC-508622,12636,chocolate orange oat biscuits,nairn's,200,united kingdom,2025-03-29,15
1812,REC-631780,7582,milka chips ahoy chocolate,unknown,100,morocco,2024-08-27,21
1813,REC-639918,8138,crunchy,nature valley,42,francia,2025-10-10,12
1814,REC-598647,7321,loriginal fingers,cadbury,138,france,2024-10-31,8
1815,REC-795928,14428,haferkraft zero  kakao erpack,corny,140,deutschland,2025-10-07,6
1816,REC-995010,7877,chipsfrisch peperoni,funny-frisch,150,germany,2025-06-18,14
1817,REC-864408,13792,la pause chocolat,bonne maman,6,fr,2024-05-05,12
1818,REC-560140,12615,snacks popps lentilles pois casss et quinoa,u,70,france,2024-11-02,21
1819,REC-861436,9046,drumstick squashies,swizzels,140,united kingdom,2024-07-23,4
1820,REC-529810,7037,pringles hot cheese,pringles,160,france,2025-05-10,22
1821,REC-567924,10587,original,cheez-it,12,united states,2024-03-06,22
1822,REC-378832,13699,pringles original,pringles,100,bolivia,2025-09-27,3
1823,REC-183489,9121,tartines craquantes riz et quinoa,bisson,190,belgium,2024-07-21,20
1824,REC-437363,6575,la cerise,lidl,165,france,2024-06-19,13
1825,REC-495254,6484,cachou,lajaunie,6,france,2024-12-22,1
1826,REC-489036,10106,ppito ppites,lu,300,france,2025-11-17,18
1827,REC-925128,5609,bledina mon premier boudoir,unknown,120,france,2025-11-15,19
1828,REC-559723,13477,macedoine de legumes g,unknown,320,france,2025-08-18,6
1829,REC-736521,12518,biscuit quinoa cacao,gerblé,132,france,2025-04-15,24
1830,REC-488195,11903,galette riz chocolat noir,gerblé,130,france,2024-09-27,14
1831,REC-658131,6086,bonne maman  mini marble cake chocolat,bonne maman,300,francia,2024-12-14,10
1832,REC-195641,11606,fourrs ronds chocolat g crok  ptits prods,chabrior,300,france,2025-05-12,3
1833,REC-477705,7824,pains au lait x  g,u,350,france,2024-11-10,13
1834,REC-877616,8981,quatrequarts,ker cadélac,200,france,2025-04-12,22
1835,REC-262652,7060,ker cadlac  madeleines maxi chocolate chips,unknown,600,francia,2024-11-18,6
1836,REC-256300,13336,ptales,carrefour,75,belgique,2026-01-29,3
1837,REC-913748,13782,authentique noir bio,moulin des moines,100,france,2024-07-10,14
1838,REC-440765,10116,feigen crackers,le pain des fleurs,150,belgium,2024-10-02,18
1839,REC-722425,14944,classic,carrefour,175,france,2024-07-21,20
1840,REC-183626,14133,brioche tranche nature,marque repère,500,france,2025-04-28,6
1841,REC-407949,14581,brioche tranche,marque repère,700,france,2024-05-23,21
1842,REC-466071,12730,goms,gom's,265,france,2024-05-20,2
1843,REC-301004,13796,chocolat lait forte teneur cacao,madagascar,100,france,2024-03-13,11
1844,REC-516482,5538,petits beurre comt et poivre noir de madagascar,michel et augustin,100,france,2024-08-31,12
1845,REC-613650,7142,finest selection mandel knusper vielfalt,merci,250,österreich,2024-03-27,24
1846,REC-676237,9441,green plantain chips salted,unknown,85,united kingdom,2024-10-04,13
1847,REC-312129,9887,barres extra kelloggs choco amandes  xg,kellogg's,128,belgium,2025-05-10,14
1848,REC-716505,10599,elephant pretzels with salt,elephant,80,croatie,2024-08-31,12
1849,REC-872039,6811,bonbons suisses aux plantes menthol sans sucres,ricola,70,france,2025-04-06,1
1850,REC-302299,11929,ferrero rocher fines gaufrettes enrobees de chocolat au lait et noisettes avec noisette entiere pyramide de  pieces,ferrero,350,francia,2024-08-02,8
1851,REC-372150,11789,bonbons tic tac  pastilles menthe extra fraiche  g,ferrero,49,france,2025-06-29,5
1852,REC-975801,8497,original,mondelez international,10,austria,2025-04-28,2
1853,REC-928383,6613,pandorino cacao,dulcesol,45,france,2024-07-19,5
1854,REC-925825,13659,sandwich sabor yogurt con avena y frutos rojos,gullón,220,españa,2024-03-12,15
1855,REC-717195,5271,cacahuetes chocolate negro,casa pons,250,españa,2024-12-28,12
1856,REC-672633,5847,hint of salt,nabisco-triscuit,240,france,2024-08-22,14
1857,REC-507312,7577,baked squeezed pretzels,elephant,1,germany,2025-11-01,12
1858,REC-201468,14892,whole grain super seeded cracker,nairn's,137,france,2026-01-05,18
1859,REC-405699,11208,chicles,mentos,30,france,2025-06-25,3
1860,REC-188836,10229,wafers chocolate  azcares,florbú,160,chile,2024-07-04,20
1861,REC-574499,14190,prawn crackers,asia green garden,100,germany,2025-09-18,23
1862,REC-446034,14284,prosport  barre cacahutes et caramel sal,eat natural,3,fr,2024-05-12,7
1863,REC-511807,12459,les ptits curieux barres cookies choco noisettes,bjorg,140,france,2024-06-13,23
1864,REC-455222,10484,encas quilibr,gerlinéa,93,france,2026-02-02,23
1865,REC-533248,12515,la madeleine cur framboise,bonne maman,300,france,2025-12-05,13
1866,REC-796087,7177,lightly salted tortilla chips,everyday essentials,200,united kingdom,2025-10-19,5
1867,REC-873749,13441,galette moelleuse chocolat au lait,st michel,180,france,2025-02-24,8
1868,REC-191071,5479,abbracci,barilla,350,france,2024-05-10,2
1869,REC-327209,6442,noir  noisettes et amandes caramlises,côte d'or,100,france,2025-02-15,23
1870,REC-815047,6745,savane max barr,brossard,210,fr,2025-07-29,24
1871,REC-238702,11191,mccoys ridge cut  salt  malt vinegar flavour potato crisps,mccoy's,45,united kingdom,2024-02-27,19
1872,REC-411415,8156,biscuit pavot got passion,bjorg,130,france,2025-01-12,3
1873,REC-361998,11067,parleg gold g,parle,50,india,2025-10-25,18
1874,REC-996928,7996,chocolate negro,hacendado,150,marruecos,2025-09-11,7
1875,REC-721694,14794,snickers,mars,41,united kingdom,2025-09-24,17
1876,REC-743959,7002,gaufres au miel,carrefour,175,france,2024-07-29,16
1877,REC-457749,6480,les ptites madeleines nature,ker cadélac,412,france,2024-05-11,12
1878,REC-972201,8408,coop shortbread fingers g,coop,20,united kingdom,2024-09-23,21
1879,REC-496506,10963,roasted and salted peanuts,alesto,400,united kingdom,2024-07-08,6
1880,REC-475535,6431,pop corn sucre de canne,vico,240,france,2025-09-07,12
1881,REC-961684,5886,orange dark chocolate,tesco finest,100,united kingdom,2024-12-15,2
1882,REC-686191,6806,mint dark chocolate,tesco finest,100,united kingdom,2024-03-01,17
1883,REC-460306,12728,fruit  fibre bars apple  cinnamon,unknown,3,united kingdom,2024-12-01,20
1884,REC-822607,9112,dark chocolate corn thins  x g,unknown,130,france,2024-12-09,19
1885,REC-989368,13822,chocolate chip shortbread,unknown,125,france,2025-11-14,12
1886,REC-302228,6517,all butter flapjacks,marks & spencer,320,france,2024-12-07,2
1887,REC-564580,6016,fresh stacks the original,ritz,11,united states,2024-03-07,12
1888,REC-937044,12099,chocolate chip,clif bar,2,australia,2024-10-21,23
1889,REC-193413,8255,mini marzipan butterstollen konfekt classic,favorina,350,france,2025-03-28,12
1890,REC-808321,12433,popcorn sss,snack day,3,france,2024-11-23,20
1891,REC-247138,10718,coeurs pain dpices chocolat noir,favorina,300,czech republic,2024-04-27,9
1892,REC-250995,10686,caramel et biscuit,krüger,5,denmark,2025-05-08,22
1893,REC-521773,7656,cookies haselnusscreme  schokolade,lidl,200,bulgaria,2025-05-13,12
1894,REC-231322,6575,avena digestive,aurada,425,spain,2024-09-07,14
1895,REC-987210,14765,dragibus,haribo,40,belgique,2025-10-29,1
1896,REC-414781,9649,chips saveur barbecue,unknown,45,france,2025-07-20,7
1897,REC-541536,12438,gerble  gluten and lactose free madeleines,gerblé,200,france,2024-12-28,24
1898,REC-113940,5068,brownie  la franaise chocolat,st michel,240,francia,2024-07-17,13
1899,REC-719430,7265,lunettes myrtille,bjorg,200,france,2025-05-06,21
1900,REC-643869,8398,sabl amande saveur citron g bio,chabrior,200,france,2025-04-17,17
1901,REC-749970,5317,tablette dgustation chocolat noir   g,ivoria,100,france,2025-08-01,23
1902,REC-667097,6763,formule zen,unknown,200,france,2024-03-10,14
1903,REC-914857,8338,daco bello formule detente,daco bello,200,france,2025-08-25,11
1904,REC-790494,13116,les sabls,unknown,125,canada,2024-11-23,13
1905,REC-485273,6330,tuiles got paprika,cmi (carrefour marchandises internationales),170,france,2025-05-23,18
1906,REC-156999,12187,petit beurre original,unknown,200,belgium,2025-07-17,12
1907,REC-168209,14384,chocolat noir,carrefour,126,france,2025-09-13,20
1908,REC-989599,11611,carottes rpes,marque repère,500,france,2024-07-28,17
1909,REC-157816,6343,dli matin ppites de chocolat,marque repère,600,france,2024-06-22,21
1910,REC-547082,5111,biscuits tablette chocolat au lait,bio village,150,france,2025-08-04,17
1911,REC-120009,12157,tortillas nature,jardin bio,125,france,2024-02-06,15
1912,REC-167326,10092,mendiant de luxe,seeberger,400,france,2025-04-04,12
1913,REC-477500,11534,kinder chocolate,kinder,150,česko,2025-04-28,12
1914,REC-511376,7896,werthers original,storck,135,denmark,2026-01-13,9
1915,REC-617539,14898,rich tea biscuit,tesco,300,france,2024-09-06,12
1916,REC-562355,8788,days bake rolls pizza g,7 days,80,румъния,2024-04-10,17
1917,REC-430013,9722,lotus biscoff speculoos original  g xg,biscoff,375,francia,2026-01-03,5
1918,REC-447694,12129,kitkat,unknown,48,france,2025-04-21,15
1919,REC-807074,12989,netsle chocolat noir  cacao,nestlé,125,marruecos,2025-03-21,23
1920,REC-704083,13572,ppito chocolat au lait,lu,192,france,2024-05-19,11
1921,REC-798949,8256,noir pistaches caramlises,côte d'or,180,belgique,2025-02-01,24
1922,REC-553265,7504,colazione pi con  cereali,kinder,290,france,2025-12-27,10
1923,REC-185851,5067,lays potato chips,lay's,50,india,2024-03-22,21
1924,REC-752993,11735,hula hoops bbq,kp snacks,6,ireland,2025-02-14,3
1925,REC-615411,14006,sweet  salty popcorn,butterkist,100,united kingdom,2025-07-21,1
1926,REC-507905,6466,rough oatcakes,unknown,250,france,2024-08-08,10
1927,REC-473307,5245,milka mlecna alpin,unknown,100,румъния,2024-04-19,12
1928,REC-215755,6706,speculoos,sondey,250,nederland,2024-06-08,24
1929,REC-600785,12959,rich tea,belmont biscuits,300,ireland,2024-07-02,16
1930,REC-188902,5940,organic sea salt multigrain tortilla chips,unknown,1,united states,2024-08-22,19
1931,REC-290106,14654,knoppers,storck,25,fr,2024-09-23,19
1932,REC-713073,12678,tartines craquantes sarrasin,jardin bio,150,france,2024-11-19,4
1933,REC-921661,7645,mamia strawberry and apple oaty bars,aldi,6,gb,2024-03-17,3
1934,REC-952041,6128,galaxy minstrels pouch bag,mars,125,united kingdom,2024-12-19,22
1935,REC-880944,11162,mint,aldi,5,ireland,2025-05-08,15
1936,REC-641406,8425,napolitain loriginal,lu,12,fr,2024-10-23,14
1937,REC-908164,8023,salted peanuts,sainsburys,200,gb,2026-01-15,12
1938,REC-448274,11211,eucalyptus,ricola,52,france,2025-02-11,19
1939,REC-618421,10071,brets saveur pili pili,unknown,125,france,2025-09-09,7
1940,REC-282857,13320,krackwheat,jacob's,230,united kingdom,2024-02-06,23
1941,REC-874480,11166,vegetables carottes,carrefour,100,france,2024-05-29,14
1942,REC-931323,5019,bbq popchips,popchips,17,united kingdom,2024-04-27,13
1943,REC-794137,13235,parleg,parle,100,united states,2024-06-23,18
1944,REC-468585,6950,chips nature,lay's,370,france,2025-05-20,21
1945,REC-165913,8331,nakd protein  caramel   barres protines  g de protines vgtales   dingrdients naturels  sans sucres ajouts   x g  g,nakd,135,united kingdom,2025-09-03,13
1946,REC-461493,5977,grnohr hase vegan,katjes,175,germany,2026-01-11,13
1947,REC-770021,6050,mms crispy,m&m's,187,france,2025-12-30,17
1948,REC-733355,12789,crushed sea salt  black peppercorn crisps,walkers,150,united kingdom,2024-04-27,10
1949,REC-689052,7623,hot kickin sour cream flavour,pringles,160,germany,2025-01-27,7
1950,REC-979255,12872,monaco,belin,95,france,2024-06-09,12
1951,REC-737554,6712,salted lentil chips,unknown,18,united kingdom,2024-12-31,17
1952,REC-132519,9486,eat natural dark chocolate with cranberries and macadam,eat natural,40,united kingdom,2026-01-03,13
1953,REC-880562,7080,percy pig,marks & spencer,170,germany,2024-07-01,14
1954,REC-382215,10434,raisins,unknown,20,united states,2025-12-10,18
1955,REC-499672,10033,pretzel crisps original organic,unknown,28,united states,2025-10-23,12
1956,REC-235620,12129,no added sugar smooth dark chocolate,sainsbury's,100,france,2025-08-04,15
1957,REC-753199,12825,botersprits,sondey,400,frankreich,2025-07-29,24
1958,REC-477150,12037,stollen with marzipan,favorina,750,belgium,2025-11-14,6
1959,REC-121367,6191,snack gurken,max & lena,250,frankreich,2024-11-10,11
1960,REC-300247,5701,saveur sour cream  onion,unknown,170,france,2024-06-15,7
1961,REC-224179,5852,mini gches,unknown,360,france,2025-11-10,18
1962,REC-407150,10888,bio tortitas chips maiz,unknown,125,francia,2025-01-11,12
1963,REC-522316,13035,bio crackers,grafschafter,200,república checa,2025-12-07,24
1964,REC-523674,13062,madeleines coquilles,tante odile,400,france,2024-10-13,23
1965,REC-762440,12750,granola gros clats de chocolat,granola,184,france,2025-02-16,20
1966,REC-327006,5636,petit dj,gerblé,200,france,2025-11-09,16
1967,REC-175902,5418,sabls framboise rooibos,gerblé,150,france,2024-10-27,1
1968,REC-882686,5061,sablissime chocolat au lait,bjorg,200,france,2024-07-23,14
1969,REC-685903,8681,petits boudoirs  biscuit aux nourrissons,babybio,120,france,2024-12-14,8
1970,REC-769923,11560,barres crales got chocolat au lait  banane,carrefour,150,france,2024-02-11,6
1971,REC-902446,11282,chocolate  especial postres,unknown,200,france,2024-07-22,24
1972,REC-879088,11280,la galette bretonne pur beurre,marque repère,125,france,2025-05-31,20
1973,REC-334114,14276,cacahutes  grilles  sales,marque repère,250,france,2025-01-28,17
1974,REC-379510,8366,madeleines aux oeufs frais,marque repère,500,france,2024-08-31,20
1975,REC-882102,12717,barres crales fraise,bio village,125,france,2026-01-02,17
1976,REC-445782,14560,pain pice au miel,bio village,300,france,2024-07-09,14
1977,REC-456394,14303,,sweet plus,160,bulgaria,2025-09-08,20
1978,REC-181359,13011,lindt lindor melkesjokolade stick,lindt & sprüngli,38,australien,2024-03-05,19
1979,REC-241264,5405,chipsfrisch gesalzen,funny frisch,175,francia,2024-04-01,7
1980,REC-642279,11345,butterkeks  weniger zucker,leibniz,150,austria,2025-01-03,15
1981,REC-100353,10141,choco leibniz,leibniz,125,bélgica,2025-10-10,5
1982,REC-115315,11500,beef jerky original,jack link's,25,belgium,2025-07-14,16
1983,REC-928209,12001,balisto yoberry,balisto,166,österreich,2024-09-14,14
1984,REC-997199,12845,peanut pouch,unknown,125,france,2024-12-10,6
1985,REC-736145,9785,pastilles mentholeucalyptus,fisherman's friend,75,france,2025-01-02,12
1986,REC-737379,13846,eat real hummus chips tomato  basil flavour g,eat real,45,czech republic,2025-10-14,22
1987,REC-989411,14672,limited edition black truffle  sea salt,tyrrell's,150,france,2025-07-03,16
1988,REC-384250,8700,berry delight,nákd,35,czech republic,2025-03-24,11
1989,REC-161663,8856,yoyos mango multipack  x,bear,5,france,2025-05-03,12
1990,REC-521919,10674,sesame snaps,sesame snaps,30,france,2024-11-20,8
1991,REC-734677,9295,djeuner rem,lu,3,france,2024-04-28,12
1992,REC-957100,12896,mms peanut,m&m's,90,belgium,2025-01-12,22
1993,REC-638980,8777,barni ciocolata,moldiez,30,france,2024-12-08,23
1994,REC-668865,10360,petit moelleux,lu,140,france,2024-06-01,16
1995,REC-744549,5976,cote dor noir truff,cote d\'or,190,belgique,2024-12-29,15
1996,REC-425220,7567,raffaello gaufrettes enrobes de noix de coco fourres cube x g,confetteria raffaello,300,frankreich,2024-12-28,21
1997,REC-332734,8122,mulino bianco abbracci biscuits au cacao et a la creme g,mulino bianco,350,belgium,2025-10-25,20
1998,REC-361159,9772,galleta mara ligera sin sal y sin azcares aadidos,gullón,600,francia,2025-06-18,16
1999,REC-412049,8134,galletas mini caritas con crema de cacao,unknown,329,españa,2026-01-30,17
2000,REC-860374,6360,chocolate chip soft  chewy granola bar,kirkland signature,24,united states,2025-08-23,17
2001,REC-531828,12730,soft bakes strawberry filled,belvita,250,france,2025-10-28,12
2002,REC-456165,8845,fruit  nut bars protein packed,eat natural,3,france,2025-07-29,12
2003,REC-999038,6740,choco noisette,noiseraie,300,france,2025-11-03,10
2004,REC-555450,10633,strawberry lunchbox loaves,soreen,150,united kingdom,2025-10-13,11
2005,REC-746318,14460,prawn crackers,tesco,60,united kingdom,2025-04-26,12
2006,REC-480642,14880,protein arachidi  cioccolato,general mills,4,espagne,2025-11-21,11
2007,REC-486275,10855,galleta choco negro,hacendado,150,portugal,2024-03-08,3
2008,REC-281382,13051,sesame snaps  x,sesame snaps,120,united kingdom,2025-02-11,15
2009,REC-982558,8943,simply salted,butterkist,180,españa,2025-09-25,12
2010,REC-282934,5125,popcorn,snack day,300,българия,2025-08-24,6
2011,REC-845560,7454,hanuta riegel,ferrero,34,bulgaria,2025-02-19,9
2012,REC-670645,5190,jengibre,hacendado,350,españa,2024-04-30,4
2013,REC-388577,13112,grain free tortilla chips,siete,5,france,2024-04-23,15
2014,REC-543669,6893,hula hoops original,hula hoops,12,gb,2024-11-09,24
2015,REC-666258,5509,galactic brownies with chocolate candies,mr. brownie,1,frankreich,2026-01-27,22
2016,REC-321199,5039,baked squeezed pretzels with tomatoes and herbs,elephant,70,france,2025-06-01,21
2017,REC-412141,13151,wasa delicate crisp rosemary g we,wasa,190,belgique,2024-11-16,11
2018,REC-143872,10856,gifflar vanilla,pågen ab,260,france,2025-10-07,23
2019,REC-678709,11965,taste the difference sea salt  suffolk cider vinegar potato crisps,sainsbury's,150,united kingdom,2025-10-28,6
2020,REC-145995,12011,cream crackers,m&s,300,fr,2025-05-18,19
2021,REC-991264,10838,dark  cacao,nestlé,120,spain,2025-11-27,3
2022,REC-436554,9919,barres de crales fruits rouges,grainéa,126,france,2024-10-05,3
2023,REC-996544,13375,goters bn au chocolat,bn,2,france,2024-05-06,14
2024,REC-783197,13818,protein flapjacks smooth lemon,trek,3,united kingdom,2025-10-10,11
2025,REC-587460,7348,peanut snaps,peanut snaps,3,fr,2025-04-21,20
2026,REC-111609,5943,nachos,snack day,150,españa,2024-11-04,12
2027,REC-847891,12709,les pyrnens,lindt,175,france,2024-12-30,12
2028,REC-448171,8938,delight bar cocoa orange,alesto,50,austria,2024-05-27,15
2029,REC-905940,13142,ricola douceur de miel,unknown,50,brazil  france,2025-07-14,24
2030,REC-365158,11522,maple pecan almond,kind,3,gb,2025-12-20,9
2031,REC-214249,10522,picoballa,haribo,160,deutschland,2025-01-21,24
2032,REC-989140,5646,baked   pack,walkers,132,united kingdom,2024-05-20,17
2033,REC-805703,7375,chipsfrisch oriental,funny-frisch,150,germany,2025-06-25,22
2034,REC-634019,7241,organic garden crisp veggie cracker,innofoods organic/biologique,454,canada,2025-06-16,24
2035,REC-677507,8542,misura dolcesenza biscotti integrali con cereali,misura,280,italia,2024-03-17,12
2036,REC-217723,10807,chocolate negro  cacao con almendras,hacendado,200,marruecos,2024-11-04,12
2037,REC-277449,6397,nestl kitkat cereal,nestle,330,morocco,2025-10-21,3
2038,REC-419791,11740,celebrations,celebrations,600,united kingdom,2024-04-17,9
2039,REC-666235,8949,chips saveur cheddar jalapeno,bret's,125,france,2025-09-28,12
2040,REC-570067,11721,brunch choc chip,cadbury,5,switzerland,2025-04-01,4
2041,REC-843900,7961,tartines crac form,gerblé,250,france,2026-01-22,8
2042,REC-395126,13073,shortbread fingers,walker's,150,germany,2024-05-31,22
2043,REC-662685,12107,lightly salted crispy baked veggie snacks,harvest snaps,3,united states,2024-03-31,20
2044,REC-284912,9354,muesli bar cranberry,crownfield,200,france,2025-08-12,13
2045,REC-621713,9414,fior di integrale,realforno,700,italia,2025-06-06,23
2046,REC-173059,10918,weisse kokos  flakes,bellarom,200,france,2024-12-21,15
2047,REC-396285,7768,envitas cacao,sondey,253,frankreich,2024-12-02,3
2048,REC-298711,11802,halloween popcorn sweet,lidl,250,frankreich,2024-03-15,23
2049,REC-157093,12802,ppito mini rouls chocolat,lu,150,france,2024-11-06,13
2050,REC-988028,11786,mikado chocolat noir,glico,90,belgique,2024-03-27,11
2051,REC-459068,10824,clafoutis aux cerises,la laitière,340,france,2025-03-25,19
2052,REC-501105,10500,lulu l ourson,lu,300,france,2025-01-30,10
2053,REC-338073,13445,barres de crales  la figue x,chabrior,126,france,2024-10-10,19
2054,REC-210575,11001,monster munch got ketchup,intersnack,85,belgië,2024-07-25,12
2055,REC-393812,10296,curly cacahute loriginal  format party  g,vico,230,france,2025-05-16,22
2056,REC-314581,13038,gche tranche pur beurre g,u,450,france,2025-01-17,4
2057,REC-533494,5855,tartines craquantes bio au mas,le pain des fleurs,150,france,2024-07-09,9
2058,REC-145627,11864,sables noix de coco et citron,jardin bio,150,france,2025-11-20,19
2059,REC-138210,6638,chips brets la craquante,brets,6,france,2025-05-12,15
2060,REC-951202,9236,cookie avell choc,carrefour,200,france,2025-09-29,23
2061,REC-184422,13794,grissini ssame et huile dolive,unknown,125,france,2025-05-10,7
2062,REC-219707,5948,petits chinois,la fournée dorée,300,france,2025-09-02,2
2063,REC-430473,7070,noir prou clats de menthe,alter eco,100,france,2025-05-06,2
2064,REC-602146,12407,chipsfrisch oriental,funny-frisch,175,germany,2024-10-19,7
2065,REC-738296,14481,gewrzspekulatius,unknown,600,germany,2024-11-10,13
2066,REC-499799,5269,duplo riegel erpack,ferrero,182,frankreich,2024-08-30,19
2067,REC-652939,11997,kinder country,unknown,23,österreich,2025-05-24,17
2068,REC-143506,12311,custard creams,tesco,400,united kingdom,2025-11-28,12
2069,REC-240164,13307,cheddar twists,waitrose,125,united kingdom,2025-11-18,17
2070,REC-392815,11000,twirl,cadbury,43,france,2025-08-30,22
2071,REC-276178,9475,sensations roasted chicken  thyme flavour potato crisps,walkers,150,france,2025-04-02,19
2072,REC-824951,8040,raspberry flavour jelly,hartley's,135,frankreich,2025-06-04,12
2073,REC-591998,6525,pringles potatoes chips ketchup,pringles,165,france,2024-12-19,15
2074,REC-247248,7143,delicious crunchy corn,love corn,45,france,2024-03-26,4
2075,REC-792275,7068,tuc paprika,mondelez international,100,франция,2024-12-25,14
2076,REC-660223,13339,peppermint frisk,frisk,5,belgium,2025-01-21,1
2077,REC-220421,7675,brino,bifa,100,algérie,2025-04-25,22
2078,REC-788592,14849,noir aux ppites de caf,villars,100,france,2025-11-28,7
2079,REC-517407,5532,flutes sesame g  kambly  g,kambly,125,france,2024-06-17,18
2080,REC-994422,5573,nestle dessert pralin,unknown,170,france,2025-04-11,22
2081,REC-669593,10342,mini granola loriginal,lu,160,france,2025-11-17,12
2082,REC-460066,7398,petit brun extra,mondelez,150,france,2025-07-21,16
2083,REC-216006,13706,assortiment lindor,lindt,337,france,2025-04-02,13
2084,REC-166251,14433,ottimini integrali,divella,400,bolivia,2025-01-14,13
2085,REC-818110,7794,creme tropical,gullón,800,francia,2024-04-05,12
2086,REC-298053,11287,breakfast  cereales chocolate,florbú,340,francia,2025-11-24,12
2087,REC-541805,5134,pop corn doux,unknown,3,belgien,2025-04-17,5
2088,REC-465416,14021,lays rs,pepsico,55,inde,2025-10-14,6
2089,REC-867336,6131,organic roasted seaweed snack,kirkland signature,17,france,2025-11-01,11
2090,REC-449478,13283,harvest cheddar,sun chips,7,bolivia,2025-09-14,12
2091,REC-708196,7002,financiers aux amandes bio,sondey,150,france,2025-04-12,23
2092,REC-408045,13999,palomitas saladas,snack day,3,spanien,2025-08-12,22
2093,REC-554812,6814,chocolate salted caramel flavour vitamin  protein bar,fulfil,40,spanien,2025-08-15,22
2094,REC-763961,14136,intenso  noir,trapa,175,spain,2024-10-22,18
2095,REC-729724,10659,salt  malt vinegar crisps,mccoy's,25,united kingdom,2025-06-21,9
2096,REC-758474,14045,magretti,galbusera,350,italy,2024-02-09,1
2097,REC-695786,5697,g tirlibibi box haribo,haribo,750,france,2024-12-09,13
2098,REC-477809,14274,fibra  trigo,unknown,185,españa,2025-08-24,19
2099,REC-412522,8736,schr curvies bbq,schar,170,spain,2025-06-27,9
2100,REC-161920,10904,kumato,trader joe's,255,jersey,2025-11-18,5
2101,REC-779176,6456,chocolat noir,u,100,france,2024-05-07,5
2102,REC-454097,11870,saltletts pausen cracker,lorenz,100,deutschland,2025-03-18,18
2103,REC-980366,12570,sabls crales graines chia et lin,bisson,200,france,2024-02-27,10
2104,REC-269782,8183,finn crisp snacks,finn crisp,150,germany,2024-08-22,15
2105,REC-964890,9642,schoko reiswaffeln zartbitter,alnatura,100,frankreich,2025-10-27,6
2106,REC-223639,12649,edel bitter    cacao nibs,vivani,80,frankreich,2025-05-18,4
2107,REC-400054,13052,mature cheddar  red onion hand cooked crisps,dettol,150,gb,2025-12-27,18
2108,REC-163281,13063,gche tranchre bio,la fournée dorée,400,france,2025-04-05,14
2109,REC-891050,6111,barquillos avellana,hacendado,250,portugal,2026-01-19,6
2110,REC-303621,14397,schiaccianoci,mulino bianco,300,italia,2025-06-17,5
2111,REC-880363,11730,xxl erdnsse,alesto,1000,франция,2025-08-18,14
2112,REC-208751,10348,original,ruffles,160,portugal,2025-09-17,12
2113,REC-458123,9366,mini fourrs cur chocolat,unknown,14,france,2024-07-17,19
2114,REC-540614,5620,chocolate negro,fin carré,100,bulgaria,2025-05-02,22
2115,REC-659085,10195,chocolat noir  cacao sel rose de lhimalaya,lindt,100,france,2024-03-23,16
2116,REC-885652,6890,la madeleine coeur myrtille,bonne maman,300,france,2024-12-31,24
2117,REC-179889,13249,madeleines moelleuses,st michel,250,france,2025-12-23,6
2118,REC-970041,7560,linsenwaffeln,alnatura,100,france,2025-03-10,12
2119,REC-577925,7238,pain lait bio far complet x g,bien,280,france,2026-01-22,17
2120,REC-411404,14652,barre protein graines  fruits rouges,carrefour,128,france,2025-09-20,2
2121,REC-744427,9260,settembrini mb g,barilla,300,italy,2025-01-02,17
2122,REC-635067,14627,filipinos chocolate blanco,artiach,128,finlandia,2025-11-22,4
2123,REC-385425,11014,high protein cookie,lidl,45,france,2025-12-04,13
2124,REC-754925,8813,savane max de sensations,brossard,7,france,2024-09-14,16
2125,REC-633137,5262,crackers,ritz crackers,200,france,2024-04-01,10
2126,REC-175400,5259,leibniz butterkeks  kakao,bahlsen,200,germany,2025-04-09,12
2127,REC-136094,14252,lightly salted rice crackers,asia specialities,100,united kingdom,2025-10-10,20
2128,REC-133355,11290,hazelnut,deliciously ella,50,gb,2024-12-21,6
2129,REC-546449,5548,salt and peppers cashews,alesto,150,gb,2025-09-21,16
2130,REC-723263,12478,mms,m&m's,600,france,2025-08-12,2
2131,REC-709572,9141,xg maitre chocolatier lait,lindt,300,france,2024-10-05,13
2132,REC-331239,6608,vollmilchschokolade erdnsse,choco moment,260,france,2025-10-31,11
2133,REC-961804,7275,fourrs cacao,biocoop,300,france,2025-02-24,8
2134,REC-686523,6610,roasted almond trail mix bar,deliciously ella,40,united kingdom,2025-02-01,18
2135,REC-866328,6942,choco sensations,milka,208,france,2025-12-27,12
2136,REC-639206,6328,flips gant peanut,mcennedy american way,450,румъния,2024-08-21,5
2137,REC-435783,10459,wafer,sondey,280,bulgaria,2025-06-18,22
2138,REC-577736,14336,jaffa cakes the original twin pack,mcvitie's,20,united kingdom,2025-08-08,12
2139,REC-705069,13777,sergio,excelo,250,morocco,2025-03-18,8
2140,REC-605683,7525,lays,lay's,97,morocco,2024-06-12,1
2141,REC-866201,6980,chocolat noir,biocoop,90,france,2024-11-17,12
2142,REC-771999,14873,fruit  fibre bars,nākd,44,united kingdom,2024-07-21,9
2143,REC-106290,12528,nestl dessert  puissant g,nestlé,170,france,2024-07-20,15
2144,REC-913871,5585,almond  apricot fruit  nut bars,eat natural,40,united kingdom,2025-07-01,21
2145,REC-133783,9822,nooco,nooco,45,maroc,2024-04-24,19
2146,REC-698092,6442,oatcakes,simply m&s,300,france,2025-12-16,21
